,url,name,weight,actual_price,striked_price,category
0,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619169318902-5e7615a2-c75a-4c66-970c-2cfb8af3ba67.jpeg,కుంకుడికాయలు పెద్దవి / soap nut big size,Size: 250gm,45,,personal-care
1,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619169281207-842f62d9-c400-440c-bb48-e96c153c1687.jpeg,కుంకుడికాయలు / soap nut,Size: 250gm,40,45,personal-care
2,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dettol-classic-antiseptic-liquid-tllexkuvi8.jpg,dettol classic antiseptic liquid / డెటోల్ క్లాసిక్ యాంటిసెప్టిక్ లిక్విడ్,per liter,300,301.29,personal-care
3,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619253198051-83a47610-fdbf-468c-9791-7248b07b47e8.jpeg,dettol hand wash / డెటోల్ హ్యాండ్ వాష్,per 250 ml,87,89,personal-care
4,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619253252653-530fa4fb-e0fd-4e99-81d3-68168ee09006.jpeg,savlon hand wash / సావ్లాన్ హ్యాండ్ వాష్,per 20 ml,25,,personal-care
5,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/santoor-sandal-turmeric-soap-e7h8x4jtb2.jpg,santoor sandal & turmeric soap / సంతూర్ శాండల్ & పసుపు సబ్బు,Size: 100gm,29,30,personal-care
6,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619280737849-5c205b89-5008-41e6-972c-f2d25cfb3dd0.jpeg,santoor aloe fresh bathing soap / శాంతూర్ కలబంద తాజా స్నానపు సబ్బు,Size: 200gm(Set),39,40,personal-care
7,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/santoor-almond-soft-soap-with-sandal-almond-milk-q6afhei74y.jpg,santoor almond soft soap with sandal & almond milk / శాంతూర్ బాదం మిల్క్‌ సాఫ్ట్ సోప్,per 625 gram,145,150,personal-care
8,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dettol-original-soap-vdddjl3voy.jpg,dettol original soap / డెటోల్ ఒరిజినల్ సబ్బు,Size: 45gm,10,,personal-care
9,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619280785282-59292e01-2efb-4552-ba9d-cf8a40b89532.jpeg,dettol cool soap / డెటోల్ కూల్ సోప్,per 300 gram,96,99,personal-care
10,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dettol-moms-bathing-soap-citrus-zttuxu0f8b.jpg,dettol & moms bathing soap citrus / డెటోల్ & మామ్స్ స్నానపు సోప్ సిట్రస్,per 300 grams,120,,personal-care
11,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pears-pure-gentle-bathing-bar-obhfksf5mr.jpg,pears pure & gentle bathing bar / పెర్స్ ప్యూర్ & జెంటిల్ బాత్ బార్,Size: 60gm,20,,personal-care
12,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dove-cream-beauty-bathing-bar-6ks8fvlp7e.jpg,dove cream beauty bathing bar / డోవ్ క్రీమ్ బ్యూటీ బాత్ బార్,Size: 50gm,24,,personal-care
13,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619274337454-4526a9b1-381c-4a24-b717-936b571a5469.jpeg,lifebouy neem / లైఫ్‌బాయ్ నీమ్,per 125 piece,30,,personal-care
14,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619280665065-806656ae-56b2-4754-a465-309175b6e3c4.jpeg,lifebuoy / లైఫ్‌బాయ్,per 50 gram,10,,personal-care
15,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619280619933-4c4fd2e1-33e6-4c4d-b103-76303f5f0edf.jpeg,lifebuoy turmeric soap / లైఫ్‌బాయ్ పసుపు సబ్బు,per 125 gram,30,,personal-care
16,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619280562229-b8d81612-c782-43b1-9152-ba7d43ce4fff.jpeg,godrej shikakai soap/గోద్రేజ్ షికాకై సబ్బు,per 75 gram,22,,personal-care
17,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619280499599-ecc202d2-e522-4167-a37e-a48f190012b3.jpeg,medimix soap/మెడిమిక్స్ సబ్బు,Size: 75gm,28,,personal-care
18,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/cinthol-lime-refreshing-deo-soap-g7elqokvc9.jpg,cinthol lime refreshing deo soap/సింథోల్ లైమ్ రిఫ్రెష్యంగ్ డియో సబ్బు,Size: 50gm,10,,personal-care
19,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dettol-skincare-soap-5e9pw8rcx0.jpg,dettol skincare soap/డెటోల్ స్కిన్కేర్ సోప్,per 300 g,90,,personal-care
20,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/godrej-no-1-sandal-turmeric-soap-pn5xlz8boj.jpg,godrej no.1 sandal & turmeric soap/గోద్రేజ్ నెం .1 శాండల్ & పసుపు సబ్బు,Size: 252gm(Set),40,,personal-care
21,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619274190469-dce0d6d9-0749-4d5f-9ed8-0f6b1a69bf9a.jpeg,godrej no.1 jasmine milk cream soap/గోద్రేజ్ నెం .1 జాస్మిన్ మిల్క్ క్రీమ్ సోప్,per 500 g,80,84,personal-care
22,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/cinthol-original-deodorant-complexion-soap-xyiw4qtkkw.jpg,cinthol original deodorant & complexion soap/సింథోల్ ఒరిజినల్ డియోడరెంట్ & కాంప్లెక్సియన్ సోప్,per 400 gm,145,151,personal-care
23,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/rexona-silky-soft-skin-coconut-olive-oil-soap-kotkiimp8s.jpg,rexona silky soft skin coconut & olive oil soap/రెక్స్ఓన సిల్కీ సాఫ్ట్ స్కిన్ కోకోనట్ & ఆలివ్ ఆయిల్ సోప్,per 100 grams,28,,personal-care
24,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/lux-rose-vitamin-e-soft-glowing-skin-soap-bar-pysbe59mir.jpg,lux rose & vitamin e soft glowing skin soap/లక్స్ రొసె & విటమిన్ e సాఫ్ట్ గ్లోవింగ్ స్కిన్ సబ్బు,Size: 50gm,10,,personal-care
25,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619274095842-3fb51ab6-037c-4356-8348-647cbc49aeae.jpeg,international lux creamy perfection/ఇంటర్నేషనల్ లక్స్ క్రీమీ పర్ఫెక్షన్,Size: 75gm,35,,personal-care
26,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/sensodyne-rapid-relief-toothpaste-op91s8veca.jpg,sensodyne rapid relief toothpaste/సెన్సొడైన్ రాపిడ్ రిలీఫ్ టూత్ పేస్ట్,Size: 40gm,90,,personal-care
27,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/sensodyne-sensitive-fresh-mint-toothpaste-hznxz7cuo8.jpg,sensodyne sensitive fresh mint toothpaste/సెన్సొడైన్ సెన్సిటివిటి ఫ్రెష్ మింట్ టూత్ పేస్ట్,Size: 40gm,70,,personal-care
28,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273565324-1d9e05f0-d203-4543-b45f-7fe315cdfad6.jpeg,sensodyne fresh gel toothpaste/సెన్సొడైన్ ఫ్రెష్ జెల్ టూత్ పేస్ట్,Size: 40gm,40,,personal-care
29,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273506347-c740c70e-f1d3-403f-9a25-2d7950fd1cb0.jpeg,sensodyne whitening toothpaste/సెన్సొడైన్ వైట్నింగ్ టూత్ పేస్ట్,per 70 gram,130,,personal-care
30,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pepsodent-germicheck-cavity-protection-toothpaste-bn2eun4xc3.jpg,pepsodent germicheck+ cavity protection toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,Size: 100gm,45,,personal-care
31,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-sensitive-toothpaste-0cpwheqxjw.jpg,colgate sensitive toothpaste/కోల్గేట్ సెన్సిటివ్ టూత్ పేస్ట్,per 160 g,120,,personal-care
32,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-active-salt-toothpaste-200-100-g-qwz6y9q72l.jpg,colgate active salt toothpaste/కోల్గేట్ ఆక్టివ్ సాల్ట్ టూత్ పేస్ట్ (200 + 100) g,Size: 20gm,10,,personal-care
33,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-strong-teeth-dental-cream-toothpaste-lnj609th79.jpg,colgate strong teeth dental cream toothpaste/కోల్గేట్ స్ట్రాంగ్ టీత్ డెంటల్ క్రీమ్ టూత్ పేస్ట్,Size: 20gm,10,,personal-care
34,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/closeup-ever-fresh-red-hot-gel-toothpaste-vofg4299ww.jpg,closeup ever fresh red hot gel toothpaste/క్లోస్అప్ ఎవర్ రెడ్ హాట్ జెల్ టూత్ పేస్ట్,Size: 48gm,20,,personal-care
35,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-cibaca-toothpaste-ngk17wiisw.jpg,colgate cibaca toothpaste/కోల్గేట్ సిబాకా టూత్ పేస్ట్,Size: 80gm,30,,personal-care
36,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273409540-5348778b-26b9-4937-81dd-c252a969f8a8.jpeg,colgate swarna vedshakti/కోల్గేట్ స్వర్ణ వేదశక్తి,per 100 gram,50,52,personal-care
37,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dabur-red-toothpaste-94abda4q0s.jpg,dabur red toothpaste/డబుర్ రెడ్ టూత్ పేస్ట్,Size: 45gm,20,,personal-care
38,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/colgate-max-fresh-spicy-fresh-red-gel-toothpaste-4sz4vxfe7t.jpg,colgate max fresh red gel toothpaste/కోల్గేట్ మాక్స్ ఫ్రెష్ రెడ్ జెల్ టూత్ పేస్ట్,Size: 84gm,53,,personal-care
39,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619626688484-27893d7b-1ce4-43d8-8c6f-107227812592.jpeg,shikayalu / శికాయలుshikakai,Size: 250gm,35,40,personal-care
40,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/godrej-expert-rich-creme-ammonia-free-hair-colour-natural-black-ychb66s0r1.jpg,"godrej expert rich creme ammonia free hair colour, natural black/గోద్రేజ్ ఎక్స్‌పర్ట్ రిచ్ క్రీమ్ అమ్మోనియా ఫ్రీ హెయిర్ కలర్, నేచురల్ బ్లాక్",per 20 g,30,,personal-care
41,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619697938350-3c86a05a-d44f-48be-9de7-e5742eff23cd.jpeg,godrej expert easy 5 minute hair colour/గోద్రేజ్ ఎక్స్‌పర్ట్ ఈజీ 5 మినిట్ హెయిర్ కలర్,per 20 ml,25,,personal-care
42,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1624594809387-a1f932e6-d61f-4485-971d-f3311d525d4d.jpeg,indica easy hair colour shampoo/ఇండికా ఈజీ హెయిర్ కలర్ షాంపూ,per 18 ml,25,27,personal-care
43,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619698252003-951f6529-81cd-43bf-a556-357dbc67e8b4.jpeg,v i p hair colour shampoo/v i p హెయిర్ కలర్ షాంపూ,per 20 ml,51,,personal-care
44,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619754613456-29ff6ad2-ad02-456a-ae65-b0b24793edef.jpeg,eno regular fruit salt,per 5 g,9,,personal-care
45,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619754602190-f5914b90-b864-4f82-94a0-e5943683b0da.jpeg,eno orange flavour,per 5 grams,9,,personal-care
46,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/eno-cola-flavour-0114rwm1e8.822000,eno cola flavour,per 5 grams,9,,personal-care
47,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619756279561-f2d49a5b-26f0-44b3-b113-4d910c30c76b.jpeg,godrej expert hair colour powder,per 3 gram,19,,personal-care
48,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/dabur-gulabari-premium-rose-water-h2sup11vph.jpg,dabur gulabari premium rose water,Size: 30ml,15,,personal-care
49,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619760888360-7c8a0254-0c5a-48d6-82bb-8c43577a36e5.jpeg,shower to shower prickly heat powder,per 150 gram,110,,personal-care
50,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619760967576-e5428fce-d210-47f5-92b9-1c8f53072f9e.jpeg,navaratna cool talc powder,per 50 gram,45,,personal-care
51,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619761034252-12c93c8c-9b9a-402b-a3fd-212bcb7ed82d.jpeg,navaratna mint cool talc powder,per 50 gram,45,,personal-care
52,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619761176013-baf8e26f-7d2e-4970-be95-3a850f7ba502.jpeg,boro plus ice cool prickly heat powder,Size: 185 Gm,100,105,personal-care
53,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619761413178-05e565c8-c878-430a-8b3c-d24c8c31876b.jpeg,dermi cool prickly heat powder sandal,per 90 gram,80,,personal-care
54,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619761423970-ceaff8f1-d0e7-4d21-bbae-583f5708c8c3.jpeg,dermi cool prickly heat powder lavender,per 90 gram,80,,personal-care
55,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619761435797-d0be84b3-9bbc-4e04-a0e8-9b0ed03d064d.jpeg,dermi cool prickly heat powder menthol,per 90 gram,80,,personal-care
56,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pond-s-dreamflower-pink-lily-fragrant-talc-tq15lu6ywj.jpg,pond's dreamflower pink lily fragrant talc,Size: 50gm,49,,personal-care
57,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619761812258-690bb9a5-42a4-4046-a366-2ce4528fdec2.jpeg,pond's magic acacia honey freshness talc powder,Size: 50gm,60,,personal-care
58,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619761848741-ca491fa5-f33c-4324-bb43-701552b8430c.jpeg,pond's sandal radiance talc powder,Size: 50gm,65,,personal-care
59,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619762239543-deb4c9a4-c9cd-4d28-9b6f-7911b3611dbc.jpeg,pond's starlight perfumed talc,per 50 gram,60,,personal-care
60,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619762468341-73450e2d-aedf-4189-99a6-33b7d3cbf033.jpeg,fogg body spray(napoleon),per 120 ml,180,185,personal-care
61,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619762529144-73c9dcab-0cb3-4c15-bd4a-c51fff044733.jpeg,fogg body spray(marco),per 120 ml,180,185,personal-care
62,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619762720833-5d5d7508-e8b3-461d-ba02-2b2d7a641825.jpeg,vip hair colour shampo,per 180 ml,490,500,personal-care
63,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619762820643-c6308a01-adae-473f-9129-1a7b4a0ab90c.jpeg,axe signature denim shaving cream,per 30 gram,42,,personal-care
64,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619763011320-e3e6ecef-f81a-461d-b311-0929797308d5.jpeg,emami fair and hand some,Size: 15 Gm,25,,personal-care
65,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619763217908-f509ec5d-754a-4b58-9545-f1d903b4fdb8.jpeg,fair & lovely advanced cream,Size: 25gm,56,,personal-care
66,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619763429699-7e08af8c-6224-4305-b51a-10cb2d6f5844.jpeg,men's fair & lovely instant brightness,per 25 gram,75,,personal-care
67,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619763556798-a9dc6c18-b624-4a15-a95a-66098f36e7f6.jpeg,vcare moustache & beard hair colour shampoo,per 5 ml,25,,personal-care
68,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619763806219-285d2fdd-7e9e-484d-be9b-51f2b794b8c5.jpeg,wild stone freshness talc powder,per 300 gram,175,180,personal-care
69,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619763878187-79681ecf-c55a-4b2c-a49c-ab36e3308aaf.jpeg,wild stone fragrant talc powder,per 300 gram,175,180,personal-care
70,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619764034473-401c5784-56b3-4a9e-965c-8b8dd89f2f5a.jpeg,godrej hand sanitizer,per 100 ml,50,,personal-care
71,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619764106603-96c0f0fc-d529-46d9-b7ce-b2348a752131.jpeg,zandu ayurvedic hand sanitizer,per 100 ml,50,,personal-care
72,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/zandu-pain-relief-balm-fbqv8ilx1o.jpg,zandu pain relief balm,per 8 ml,37,,personal-care
73,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pond-s-white-beauty-fairness-spf-15-pa-cream-e5rb4ahyaj.jpg,pond's white beauty fairness spf 15 pa++ cream/పాండ్స్ వైట్ బ్యూటీ ఫైర్న్స్ ఎస్ పీ ఎఫ్ 15 పీఏ ++ క్రీమ్,per 23 grams,70,,personal-care
